index,timestamp,user,service,message,year,month,day,hour,minute,second,microsecond,timezone
183,2024-08-05 17:25:01.494197+05:30,pranay,CRON[40969]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,17,25,1,494197,UTC+05:30
184,2024-08-05 17:25:01.497128+05:30,pranay,CRON[40969]:,session closed for user root,2024,8,5,17,25,1,497128,UTC+05:30
185,2024-08-05 17:30:01.507094+05:30,pranay,CRON[41190]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,17,30,1,507094,UTC+05:30
186,2024-08-05 17:30:01.509730+05:30,pranay,CRON[41190]:,session closed for user root,2024,8,5,17,30,1,509730,UTC+05:30
187,2024-08-05 17:35:01.517729+05:30,pranay,CRON[41233]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,17,35,1,517729,UTC+05:30
188,2024-08-05 17:35:01.522102+05:30,pranay,CRON[41233]:,session closed for user root,2024,8,5,17,35,1,522102,UTC+05:30
189,2024-08-05 17:44:57.055506+05:30,pranay,gdm-password]:,authentication failure; logname=pranay uid=0 euid=0 tty=/dev/tty1 ruser= rhost= user=pranay,2024,8,5,17,44,57,55506,UTC+05:30
190,2024-08-05 17:45:01.167499+05:30,pranay,gdm-password]:,unlocked login keyring,2024,8,5,17,45,1,167499,UTC+05:30
191,2024-08-05 17:45:01.532002+05:30,pranay,CRON[41366]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,17,45,1,532002,UTC+05:30
192,2024-08-05 17:45:01.535336+05:30,pranay,CRON[41366]:,session closed for user root,2024,8,5,17,45,1,535336,UTC+05:30
193,2024-08-05 17:55:01.549331+05:30,pranay,CRON[43083]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,17,55,1,549331,UTC+05:30
194,2024-08-05 17:55:01.555585+05:30,pranay,CRON[43083]:,session closed for user root,2024,8,5,17,55,1,555585,UTC+05:30
195,2024-08-05 18:05:01.567605+05:30,pranay,CRON[43493]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,18,5,1,567605,UTC+05:30
196,2024-08-05 18:05:01.600753+05:30,pranay,CRON[43493]:,session closed for user root,2024,8,5,18,5,1,600753,UTC+05:30
197,2024-08-05 18:15:01.588842+05:30,pranay,CRON[43733]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,18,15,1,588842,UTC+05:30
198,2024-08-05 18:15:01.599296+05:30,pranay,CRON[43733]:,session closed for user root,2024,8,5,18,15,1,599296,UTC+05:30
199,2024-08-05 18:17:01.618171+05:30,pranay,CRON[43751]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,18,17,1,618171,UTC+05:30
200,2024-08-05 18:17:01.646836+05:30,pranay,CRON[43751]:,session closed for user root,2024,8,5,18,17,1,646836,UTC+05:30
201,2024-08-05 18:25:01.639542+05:30,pranay,CRON[44180]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,18,25,1,639542,UTC+05:30
202,2024-08-05 18:25:01.643071+05:30,pranay,CRON[44180]:,session closed for user root,2024,8,5,18,25,1,643071,UTC+05:30
203,2024-08-05 18:30:01.659009+05:30,pranay,CRON[44334]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,18,30,1,659009,UTC+05:30
204,2024-08-05 18:30:01.697945+05:30,pranay,CRON[44334]:,session closed for user root,2024,8,5,18,30,1,697945,UTC+05:30
205,2024-08-05 18:35:01.677736+05:30,pranay,CRON[44410]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,18,35,1,677736,UTC+05:30
206,2024-08-05 18:35:01.704952+05:30,pranay,CRON[44410]:,session closed for user root,2024,8,5,18,35,1,704952,UTC+05:30
207,2024-08-05 18:45:01.699063+05:30,pranay,CRON[44957]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,18,45,1,699063,UTC+05:30
208,2024-08-05 18:45:01.707212+05:30,pranay,CRON[44957]:,session closed for user root,2024,8,5,18,45,1,707212,UTC+05:30
209,2024-08-05 18:51:48.234073+05:30,pranay,pkexec:,session opened for user root(uid=0) by pranay(uid=1000),2024,8,5,18,51,48,234073,UTC+05:30
210,2024-08-05 18:51:48.236370+05:30,pranay,pkexec[45809]:,Executing command [USER=root] [TTY=unknown] [CWD=/home/pranay] [COMMAND=/usr/lib/update-notifier/package-system-locked],2024,8,5,18,51,48,236370,UTC+05:30
211,2024-08-05 18:55:01.721509+05:30,pranay,CRON[45827]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,18,55,1,721509,UTC+05:30
212,2024-08-05 18:55:01.731288+05:30,pranay,CRON[45827]:,session closed for user root,2024,8,5,18,55,1,731288,UTC+05:30
213,2024-08-05 19:05:01.748353+05:30,pranay,CRON[46570]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,19,5,1,748353,UTC+05:30
214,2024-08-05 19:05:01.782876+05:30,pranay,CRON[46570]:,session closed for user root,2024,8,5,19,5,1,782876,UTC+05:30
215,2024-08-05 19:15:01.773490+05:30,pranay,CRON[46656]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,19,15,1,773490,UTC+05:30
216,2024-08-05 19:15:01.782314+05:30,pranay,CRON[46656]:,session closed for user root,2024,8,5,19,15,1,782314,UTC+05:30
217,2024-08-05 19:17:01.792814+05:30,pranay,CRON[46679]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,19,17,1,792814,UTC+05:30
218,2024-08-05 19:17:01.796231+05:30,pranay,CRON[46679]:,session closed for user root,2024,8,5,19,17,1,796231,UTC+05:30
219,2024-08-05 19:25:01.822064+05:30,pranay,CRON[46766]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,19,25,1,822064,UTC+05:30
220,2024-08-05 19:25:01.830882+05:30,pranay,CRON[46766]:,session closed for user root,2024,8,5,19,25,1,830882,UTC+05:30
221,2024-08-05 19:30:01.957165+05:30,pranay,CRON[46972]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,19,30,1,957165,UTC+05:30
222,2024-08-05 19:30:01.963291+05:30,pranay,CRON[46972]:,session closed for user root,2024,8,5,19,30,1,963291,UTC+05:30
223,2024-08-05 19:35:02.090963+05:30,pranay,CRON[47302]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,19,35,2,90963,UTC+05:30
224,2024-08-05 19:35:02.125018+05:30,pranay,CRON[47302]:,session closed for user root,2024,8,5,19,35,2,125018,UTC+05:30
225,2024-08-05 19:45:01.139621+05:30,pranay,CRON[48193]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,19,45,1,139621,UTC+05:30
226,2024-08-05 19:45:01.220131+05:30,pranay,CRON[48193]:,session closed for user root,2024,8,5,19,45,1,220131,UTC+05:30
227,2024-08-05 19:55:01.170776+05:30,pranay,CRON[50157]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,19,55,1,170776,UTC+05:30
228,2024-08-05 19:55:01.238737+05:30,pranay,CRON[50157]:,session closed for user root,2024,8,5,19,55,1,238737,UTC+05:30
229,2024-08-05 20:05:01.201649+05:30,pranay,CRON[50666]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,20,5,1,201649,UTC+05:30
230,2024-08-05 20:05:01.210331+05:30,pranay,CRON[50666]:,session closed for user root,2024,8,5,20,5,1,210331,UTC+05:30
231,2024-08-05 20:15:01.225878+05:30,pranay,CRON[51521]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,20,15,1,225878,UTC+05:30
232,2024-08-05 20:15:01.235203+05:30,pranay,CRON[51521]:,session closed for user root,2024,8,5,20,15,1,235203,UTC+05:30
233,2024-08-05 20:17:01.247955+05:30,pranay,CRON[51881]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,20,17,1,247955,UTC+05:30
234,2024-08-05 20:17:01.269219+05:30,pranay,CRON[51881]:,session closed for user root,2024,8,5,20,17,1,269219,UTC+05:30
235,2024-08-05 20:25:01.283344+05:30,pranay,CRON[52110]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,20,25,1,283344,UTC+05:30
236,2024-08-05 20:25:01.331006+05:30,pranay,CRON[52110]:,session closed for user root,2024,8,5,20,25,1,331006,UTC+05:30
237,2024-08-05 20:30:01.304233+05:30,pranay,CRON[52224]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,20,30,1,304233,UTC+05:30
238,2024-08-05 20:30:01.344903+05:30,pranay,CRON[52224]:,session closed for user root,2024,8,5,20,30,1,344903,UTC+05:30
239,2024-08-05 20:35:01.407576+05:30,pranay,CRON[52835]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,20,35,1,407576,UTC+05:30
240,2024-08-05 20:35:01.423991+05:30,pranay,CRON[52835]:,session closed for user root,2024,8,5,20,35,1,423991,UTC+05:30
241,2024-08-05 20:45:01.428800+05:30,pranay,CRON[52919]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,20,45,1,428800,UTC+05:30
242,2024-08-05 20:45:01.432448+05:30,pranay,CRON[52919]:,session closed for user root,2024,8,5,20,45,1,432448,UTC+05:30
243,2024-08-05 20:55:01.461463+05:30,pranay,CRON[53143]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,20,55,1,461463,UTC+05:30
244,2024-08-05 20:55:01.464731+05:30,pranay,CRON[53143]:,session closed for user root,2024,8,5,20,55,1,464731,UTC+05:30
245,2024-08-05 21:05:01.475925+05:30,pranay,CRON[53313]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,21,5,1,475925,UTC+05:30
246,2024-08-05 21:05:01.502967+05:30,pranay,CRON[53313]:,session closed for user root,2024,8,5,21,5,1,502967,UTC+05:30
247,2024-08-05 21:15:01.490013+05:30,pranay,CRON[53339]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,21,15,1,490013,UTC+05:30
248,2024-08-05 21:15:01.493120+05:30,pranay,CRON[53339]:,session closed for user root,2024,8,5,21,15,1,493120,UTC+05:30
249,2024-08-05 21:17:01.502364+05:30,pranay,CRON[53526]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,21,17,1,502364,UTC+05:30
250,2024-08-05 21:17:01.534505+05:30,pranay,CRON[53526]:,session closed for user root,2024,8,5,21,17,1,534505,UTC+05:30
251,2024-08-05 21:25:01.546065+05:30,pranay,CRON[53548]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,21,25,1,546065,UTC+05:30
252,2024-08-05 21:25:01.601391+05:30,pranay,CRON[53548]:,session closed for user root,2024,8,5,21,25,1,601391,UTC+05:30
253,2024-08-05 21:30:01.559058+05:30,pranay,CRON[53565]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,21,30,1,559058,UTC+05:30
254,2024-08-05 21:30:01.647921+05:30,pranay,CRON[53565]:,session closed for user root,2024,8,5,21,30,1,647921,UTC+05:30
255,2024-08-05 21:33:27.003814+05:30,pranay,gdm-password]:,unlocked login keyring,2024,8,5,21,33,27,3814,UTC+05:30
256,2024-08-05 21:35:01.599631+05:30,pranay,CRON[54101]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,21,35,1,599631,UTC+05:30
257,2024-08-05 21:35:01.749114+05:30,pranay,CRON[54101]:,session closed for user root,2024,8,5,21,35,1,749114,UTC+05:30
258,2024-08-05 21:45:01.616994+05:30,pranay,CRON[54711]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,21,45,1,616994,UTC+05:30
259,2024-08-05 21:45:01.625584+05:30,pranay,CRON[54711]:,session closed for user root,2024,8,5,21,45,1,625584,UTC+05:30
260,2024-08-05 21:55:01.636581+05:30,pranay,CRON[55219]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,21,55,1,636581,UTC+05:30
261,2024-08-05 21:55:01.643149+05:30,pranay,CRON[55219]:,session closed for user root,2024,8,5,21,55,1,643149,UTC+05:30
262,2024-08-05 22:05:01.659679+05:30,pranay,CRON[55699]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,22,5,1,659679,UTC+05:30
263,2024-08-05 22:05:01.664582+05:30,pranay,CRON[55699]:,session closed for user root,2024,8,5,22,5,1,664582,UTC+05:30
264,2024-08-05 22:15:01.678494+05:30,pranay,CRON[57403]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,22,15,1,678494,UTC+05:30
265,2024-08-05 22:15:01.686675+05:30,pranay,CRON[57403]:,session closed for user root,2024,8,5,22,15,1,686675,UTC+05:30
266,2024-08-05 22:17:01.693224+05:30,pranay,CRON[58324]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,22,17,1,693224,UTC+05:30
267,2024-08-05 22:17:01.726563+05:30,pranay,CRON[58324]:,session closed for user root,2024,8,5,22,17,1,726563,UTC+05:30
268,2024-08-05 22:25:01.710981+05:30,pranay,CRON[61534]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,22,25,1,710981,UTC+05:30
269,2024-08-05 22:25:01.720973+05:30,pranay,CRON[61534]:,session closed for user root,2024,8,5,22,25,1,720973,UTC+05:30
270,2024-08-05 22:30:01.728754+05:30,pranay,CRON[63698]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,22,30,1,728754,UTC+05:30
271,2024-08-05 22:30:01.731406+05:30,pranay,CRON[63698]:,session closed for user root,2024,8,5,22,30,1,731406,UTC+05:30
272,2024-08-05 22:35:01.737881+05:30,pranay,CRON[65444]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,22,35,1,737881,UTC+05:30
273,2024-08-05 22:35:01.742978+05:30,pranay,CRON[65444]:,session closed for user root,2024,8,5,22,35,1,742978,UTC+05:30
274,2024-08-05 22:45:01.750493+05:30,pranay,CRON[69838]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,22,45,1,750493,UTC+05:30
275,2024-08-05 22:45:01.802628+05:30,pranay,CRON[69838]:,session closed for user root,2024,8,5,22,45,1,802628,UTC+05:30
276,2024-08-05 22:55:01.764572+05:30,pranay,CRON[74144]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,22,55,1,764572,UTC+05:30
277,2024-08-05 22:55:01.796981+05:30,pranay,CRON[74144]:,session closed for user root,2024,8,5,22,55,1,796981,UTC+05:30
278,2024-08-05 23:05:01.783567+05:30,pranay,CRON[78055]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,23,5,1,783567,UTC+05:30
279,2024-08-05 23:05:01.812440+05:30,pranay,CRON[78055]:,session closed for user root,2024,8,5,23,5,1,812440,UTC+05:30
280,2024-08-05 23:15:01.806328+05:30,pranay,CRON[81898]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,23,15,1,806328,UTC+05:30
281,2024-08-05 23:15:01.815038+05:30,pranay,CRON[81898]:,session closed for user root,2024,8,5,23,15,1,815038,UTC+05:30
282,2024-08-05 23:17:01.829767+05:30,pranay,CRON[82744]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,23,17,1,829767,UTC+05:30
283,2024-08-05 23:17:01.838628+05:30,pranay,CRON[82744]:,session closed for user root,2024,8,5,23,17,1,838628,UTC+05:30
284,2024-08-05 23:23:40.441635+05:30,pranay,systemd-logind[1200]:,key pressed short.,2024,8,5,23,23,40,441635,UTC+05:30
285,2024-08-05 23:23:41.031209+05:30,pranay,systemd-logind[1200]:,key pressed short.,2024,8,5,23,23,41,31209,UTC+05:30
286,2024-08-05 23:23:41.134201+05:30,pranay,systemd-logind[1200]:,system will power off now!,2024,8,5,23,23,41,134201,UTC+05:30
287,2024-08-05 23:23:51.711729+05:30,pranay,polkitd[1187]:,"Authentication Agent for unix-session:2 (system bus name :1.82, object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)",2024,8,5,23,23,51,711729,UTC+05:30
288,2024-08-05 23:23:52.932544+05:30,pranay,systemd-logind[1200]:,is powering down.,2024,8,5,23,23,52,932544,UTC+05:30
289,2024-08-05 23:26:28.488330+05:30,pranay,polkitd[1184]:,rules from directory /etc/polkit-1/rules.d,2024,8,5,23,26,28,488330,UTC+05:30
290,2024-08-05 23:26:28.559511+05:30,pranay,polkitd[1184]:,rules from directory /usr/share/polkit-1/rules.d,2024,8,5,23,26,28,559511,UTC+05:30
291,2024-08-05 23:26:29.625247+05:30,pranay,polkitd[1184]:,"loading, compiling and executing 16 rules",2024,8,5,23,26,29,625247,UTC+05:30
292,2024-08-05 23:26:29.627841+05:30,pranay,polkitd[1184]:,the name org.freedesktop.PolicyKit1 on the system bus,2024,8,5,23,26,29,627841,UTC+05:30
293,2024-08-05 23:26:42.882402+05:30,pranay,gdm-launch-environment]:,session opened for user gdm(uid=120) by (uid=0),2024,8,5,23,26,42,882402,UTC+05:30
294,2024-08-05 23:26:43.292406+05:30,pranay,systemd-logind[1198]:,session c1 of user gdm.,2024,8,5,23,26,43,292406,UTC+05:30
295,2024-08-05 23:26:43.832199+05:30,pranay,(systemd):,session opened for user gdm(uid=120) by gdm(uid=0),2024,8,5,23,26,43,832199,UTC+05:30
296,2024-08-05 23:27:24.323235+05:30,pranay,polkitd[1184]:,"Authentication Agent for unix-session:c1 (system bus name :1.44 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)",2024,8,5,23,27,24,323235,UTC+05:30
297,2024-08-05 23:27:41.459084+05:30,pranay,gdm-password]:,unable to locate daemon control file,2024,8,5,23,27,41,459084,UTC+05:30
298,2024-08-05 23:27:41.459435+05:30,pranay,gdm-password]:,stashed password to try later in open session,2024,8,5,23,27,41,459435,UTC+05:30
299,2024-08-05 23:27:41.528418+05:30,pranay,gdm-password]:,session opened for user pranay(uid=1000) by pranay(uid=0),2024,8,5,23,27,41,528418,UTC+05:30
300,2024-08-05 23:27:41.567314+05:30,pranay,systemd-logind[1198]:,session 2 of user pranay.,2024,8,5,23,27,41,567314,UTC+05:30
301,2024-08-05 23:27:41.649326+05:30,pranay,(systemd):,session opened for user pranay(uid=1000) by pranay(uid=0),2024,8,5,23,27,41,649326,UTC+05:30
302,2024-08-05 23:27:43.270377+05:30,pranay,gdm-password]:,unlocked login keyring,2024,8,5,23,27,43,270377,UTC+05:30
303,2024-08-05 23:27:49.790243+05:30,pranay,gnome-keyring-daemon[2443]:,Secret Service was already initialized,2024,8,5,23,27,49,790243,UTC+05:30
304,2024-08-05 23:27:49.791386+05:30,pranay,gnome-keyring-daemon[2763]:,1,2024,8,5,23,27,49,791386,UTC+05:30
305,2024-08-05 23:27:49.805802+05:30,pranay,gnome-keyring-daemon[2443]:,PKCS#11 component was already initialized,2024,8,5,23,27,49,805802,UTC+05:30
306,2024-08-05 23:27:49.807630+05:30,pranay,gnome-keyring-daemon[2767]:,1,2024,8,5,23,27,49,807630,UTC+05:30
307,2024-08-05 23:27:49.808901+05:30,pranay,gnome-keyring-daemon[2768]:,1,2024,8,5,23,27,49,808901,UTC+05:30
308,2024-08-05 23:27:55.848224+05:30,pranay,polkitd[1184]:,"Authentication Agent for unix-session:2 (system bus name :1.85 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)",2024,8,5,23,27,55,848224,UTC+05:30
309,2024-08-05 23:27:58.488786+05:30,pranay,polkitd[1184]:,"Authentication Agent for unix-session:c1 (system bus name :1.44, object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)",2024,8,5,23,27,58,488786,UTC+05:30
310,2024-08-05 23:27:58.912161+05:30,pranay,gdm-launch-environment]:,session closed for user gdm,2024,8,5,23,27,58,912161,UTC+05:30
311,2024-08-05 23:27:58.926548+05:30,pranay,systemd-logind[1198]:,c1 logged out. Waiting for processes to exit.,2024,8,5,23,27,58,926548,UTC+05:30
312,2024-08-05 23:27:58.931226+05:30,pranay,systemd-logind[1198]:,session c1.,2024,8,5,23,27,58,931226,UTC+05:30
313,2024-08-05 23:28:09.256524+05:30,pranay,(sd-pam):,session closed for user gdm,2024,8,5,23,28,9,256524,UTC+05:30
314,2024-08-05 23:29:10.574834+05:30,pranay,pkexec:,session opened for user root(uid=0) by pranay(uid=1000),2024,8,5,23,29,10,574834,UTC+05:30
315,2024-08-05 23:29:10.577594+05:30,pranay,pkexec[4441]:,Executing command [USER=root] [TTY=unknown] [CWD=/home/pranay] [COMMAND=/usr/lib/update-notifier/package-system-locked],2024,8,5,23,29,10,577594,UTC+05:30
316,2024-08-05 23:30:01.146021+05:30,pranay,CRON[5045]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,23,30,1,146021,UTC+05:30
317,2024-08-05 23:30:01.151966+05:30,pranay,CRON[5045]:,session closed for user root,2024,8,5,23,30,1,151966,UTC+05:30
318,2024-08-05 23:35:01.167189+05:30,pranay,CRON[7246]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,23,35,1,167189,UTC+05:30
319,2024-08-05 23:35:01.184142+05:30,pranay,CRON[7246]:,session closed for user root,2024,8,5,23,35,1,184142,UTC+05:30
320,2024-08-05 23:43:42.828484+05:30,pranay,sudo:,: TTY=pts/2 ; PWD=/home/pranay ; USER=root ; COMMAND=/usr/bin/su,2024,8,5,23,43,42,828484,UTC+05:30
321,2024-08-05 23:43:42.830460+05:30,pranay,sudo:,session opened for user root(uid=0) by pranay(uid=1000),2024,8,5,23,43,42,830460,UTC+05:30
322,2024-08-05 23:43:42.878515+05:30,pranay,su[10905]:,root) root on pts/3,2024,8,5,23,43,42,878515,UTC+05:30
323,2024-08-05 23:43:42.880496+05:30,pranay,su[10905]:,session opened for user root(uid=0) by pranay(uid=0),2024,8,5,23,43,42,880496,UTC+05:30
324,2024-08-05 23:43:49.029115+05:30,pranay,sudo:,: TTY=pts/3 ; PWD=/home/pranay ; USER=root ; COMMAND=/usr/bin/ls,2024,8,5,23,43,49,29115,UTC+05:30
325,2024-08-05 23:43:49.031340+05:30,pranay,sudo:,session opened for user root(uid=0) by pranay(uid=0),2024,8,5,23,43,49,31340,UTC+05:30
326,2024-08-05 23:43:49.039797+05:30,pranay,sudo:,session closed for user root,2024,8,5,23,43,49,39797,UTC+05:30
327,2024-08-05 23:45:01.201062+05:30,pranay,CRON[11408]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,23,45,1,201062,UTC+05:30
328,2024-08-05 23:45:01.211225+05:30,pranay,CRON[11408]:,session closed for user root,2024,8,5,23,45,1,211225,UTC+05:30
329,2024-08-05 23:55:00.825538+05:30,pranay,su[10905]:,session closed for user root,2024,8,5,23,55,0,825538,UTC+05:30
330,2024-08-05 23:55:00.828751+05:30,pranay,sudo:,session closed for user root,2024,8,5,23,55,0,828751,UTC+05:30
331,2024-08-05 23:55:01.226796+05:30,pranay,CRON[15197]:,session opened for user root(uid=0) by root(uid=0),2024,8,5,23,55,1,226796,UTC+05:30
332,2024-08-05 23:55:01.235840+05:30,pranay,CRON[15197]:,session closed for user root,2024,8,5,23,55,1,235840,UTC+05:30
333,2024-08-05 23:57:51.154180+05:30,pranay,systemd-logind[1198]:,system will power off now!,2024,8,5,23,57,51,154180,UTC+05:30
334,2024-08-05 23:57:51.270117+05:30,pranay,systemd-logind[1198]:,is powering down.,2024,8,5,23,57,51,270117,UTC+05:30
335,2024-08-05 23:57:51.425577+05:30,pranay,gdm-password]:,session closed for user pranay,2024,8,5,23,57,51,425577,UTC+05:30
336,2024-08-06 09:34:32.308830+05:30,pranay,systemd-logind[1213]:,seat seat0.,2024,8,6,9,34,32,308830,UTC+05:30
337,2024-08-06 09:34:32.476229+05:30,pranay,systemd-logind[1213]:,system buttons on /dev/input/event3 (Power Button),2024,8,6,9,34,32,476229,UTC+05:30
338,2024-08-06 09:34:32.480490+05:30,pranay,systemd-logind[1213]:,system buttons on /dev/input/event0 (Lid Switch),2024,8,6,9,34,32,480490,UTC+05:30
339,2024-08-06 09:34:32.480790+05:30,pranay,systemd-logind[1213]:,system buttons on /dev/input/event2 (Power Button),2024,8,6,9,34,32,480790,UTC+05:30
340,2024-08-06 09:34:32.481064+05:30,pranay,systemd-logind[1213]:,system buttons on /dev/input/event1 (Sleep Button),2024,8,6,9,34,32,481064,UTC+05:30
341,2024-08-06 09:34:32.490065+05:30,pranay,systemd-logind[1213]:,system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),2024,8,6,9,34,32,490065,UTC+05:30
342,2024-08-06 09:34:32.490284+05:30,pranay,systemd-logind[1213]:,system buttons on /dev/input/event8 (Acer WMI hotkeys),2024,8,6,9,34,32,490284,UTC+05:30
343,2024-08-06 09:34:35.680431+05:30,pranay,polkitd[1199]:,rules from directory /etc/polkit-1/rules.d,2024,8,6,9,34,35,680431,UTC+05:30
344,2024-08-06 09:34:35.729691+05:30,pranay,polkitd[1199]:,rules from directory /usr/share/polkit-1/rules.d,2024,8,6,9,34,35,729691,UTC+05:30
345,2024-08-06 09:34:36.678226+05:30,pranay,polkitd[1199]:,"loading, compiling and executing 16 rules",2024,8,6,9,34,36,678226,UTC+05:30
346,2024-08-06 09:34:36.681482+05:30,pranay,polkitd[1199]:,the name org.freedesktop.PolicyKit1 on the system bus,2024,8,6,9,34,36,681482,UTC+05:30
347,2024-08-06 09:34:50.530316+05:30,pranay,gdm-launch-environment]:,session opened for user gdm(uid=120) by (uid=0),2024,8,6,9,34,50,530316,UTC+05:30
348,2024-08-06 09:34:50.749845+05:30,pranay,systemd-logind[1213]:,session c1 of user gdm.,2024,8,6,9,34,50,749845,UTC+05:30
349,2024-08-06 09:34:50.991697+05:30,pranay,(systemd):,session opened for user gdm(uid=120) by gdm(uid=0),2024,8,6,9,34,50,991697,UTC+05:30
350,2024-08-06 09:35:00.814664+05:30,pranay,CRON[1753]:,session opened for user root(uid=0) by root(uid=0),2024,8,6,9,35,0,814664,UTC+05:30
351,2024-08-06 09:35:00.851328+05:30,pranay,CRON[1753]:,session closed for user root,2024,8,6,9,35,0,851328,UTC+05:30
352,2024-08-06 09:35:29.712284+05:30,pranay,polkitd[1199]:,"Authentication Agent for unix-session:c1 (system bus name :1.44 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)",2024,8,6,9,35,29,712284,UTC+05:30
353,2024-08-06 09:35:37.874286+05:30,pranay,gdm-password]:,unable to locate daemon control file,2024,8,6,9,35,37,874286,UTC+05:30
354,2024-08-06 09:35:37.874658+05:30,pranay,gdm-password]:,stashed password to try later in open session,2024,8,6,9,35,37,874658,UTC+05:30
355,2024-08-06 09:35:37.927863+05:30,pranay,gdm-password]:,session opened for user pranay(uid=1000) by pranay(uid=0),2024,8,6,9,35,37,927863,UTC+05:30
356,2024-08-06 09:35:37.974082+05:30,pranay,systemd-logind[1213]:,session 3 of user pranay.,2024,8,6,9,35,37,974082,UTC+05:30
357,2024-08-06 09:35:38.055737+05:30,pranay,(systemd):,session opened for user pranay(uid=1000) by pranay(uid=0),2024,8,6,9,35,38,55737,UTC+05:30
358,2024-08-06 09:35:39.002036+05:30,pranay,gdm-password]:,unlocked login keyring,2024,8,6,9,35,39,2036,UTC+05:30
359,2024-08-06 09:35:45.377679+05:30,pranay,gnome-keyring-daemon[2468]:,Secret Service was already initialized,2024,8,6,9,35,45,377679,UTC+05:30
360,2024-08-06 09:35:45.379357+05:30,pranay,gnome-keyring-daemon[2781]:,1,2024,8,6,9,35,45,379357,UTC+05:30
361,2024-08-06 09:35:45.394089+05:30,pranay,gnome-keyring-daemon[2468]:,PKCS#11 component was already initialized,2024,8,6,9,35,45,394089,UTC+05:30
362,2024-08-06 09:35:45.395271+05:30,pranay,gnome-keyring-daemon[2784]:,1,2024,8,6,9,35,45,395271,UTC+05:30
363,2024-08-06 09:35:45.397073+05:30,pranay,gnome-keyring-daemon[2785]:,1,2024,8,6,9,35,45,397073,UTC+05:30
364,2024-08-06 09:35:51.063050+05:30,pranay,polkitd[1199]:,"Authentication Agent for unix-session:3 (system bus name :1.84 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)",2024,8,6,9,35,51,63050,UTC+05:30
